Title,Body,Url,Category
"
         Mama Nick na Papa Sava batwaye igihembo cy’abakinnyi  ba Film bakunzwe          
      ","Ku wa gatandatu muri Camp Kigali habereye igikorwa cyo gutanga ibihembo  muri filim zo mu Karere k’Ibiyaga Bigari kibaye ku nshuro ya mbere kiswe Rwanda International Movie Award, Papa Sava na Mama Nick muri filimi yitwa City Maid batwaye igihembo cy’abakinnyi bakunzwe.
Niyitegeka Gracien uzwi nka Papa Sava yahatanye n’abagera ku munani  mu cyiciro cy’abagabo kiswe BEST PEOPLE CHOICE, arabatsinda,  mu gihe Mukakamanzi Beatha bita Mama Nick we yahatanye mu kiciro cy’abagore.
Papa Sava yemeza ko gutsindira igihembo bitavuze ko abandi batitwaye neza ahubwo ko byavuye mu buryo yigaragarije abantu ubwo bazengurukaga igihugu biyerekana.
Ati ”Kuba bampisemo ni iby’agaciro gakomeye kandi byarigaragazaga, biranejeje kandi nta muntu utanezerezwa n’insinzi.”
Mama Nick na we wagarageye muri filime zitandukanye ariko akaba izina rye ryaramenyekanye bitewe na filime ya City Maid, yagize ikiniga ubwo yahamagarwaga ko ari we wegukanye igihembo cy’umugore ukunzwe kurusha abandi.
Ati ”Iyo nishimye ikiniga kiramfata, iki gihembo ngituye Abanyarwanda bose kuko bambaye hafi bambwira ngo Mama komeza kandi bose barantoye.”
Gutora umukinnyi wa filime ukunzwe n’abantu benshi byakorwaga biciye kuri internet, aho byari bifite amanota 40% n’uburyo wakiriwe n’abantu mu rugendo bakoze bazenguruka ibice bitandukanye by’igihugu bigaragariza abakunzi babo bikagira 60%.
Mu bindi bihembo byatwawe  Bamenya Series yatwaye igihembo cya internet web, Seburikoko itwara igihembo cya filime  y’umwaka ndetse n’icya Tv series, best supporting actor yabaye Rugero Norbert uzwi nka Digi Digi, best supporting actress yabaye Munezero Aline ukina muri Bamenya.
Umukinnyi mwiza mpuzamahanga mu bagabo yabaye George, ni umunyaKenya, mu bagore UmunyaUgandakazi umukinnyi Karinda Isai yaragitwaye.
Ibi bihembo kandi byitabiriwe n’abantu bafite aho bahurira na cinema mu Burundi, Tanzania, Kenya na Uganda.
NICOLAS Yusuf
UMUSEKE.RW 
",https://umuseke.rw/mama-nick-na-papa-sava-batwaye-igihembo-cyabakinnyi-ba-film-bakunzwe.html,Entertainment
"
         Abahanzi bakomeye bazataramira i Ngoma na Kirehe ku Munsi Mpuzamahanga w’Umugore          
      ","*Radio Izuba na Izuba TV biyemeje kuzamura imyidagaduri binyuze mu bitaramo
Ubuyobozi bwa Radio Izuba na Izuba TV bwateguye igitaramo kizaba ku cyumweru tariki 8 Werurwe ku Munsi Mpuzamahanga w’Umugore, kikaba kizabera muri Stade ya Ngoma.
Iki gitaramo kiri muri gahunda yo gufasha abatuye Akarere kwidagadurana n’abahanzi basanzwe bumva ariko bikaba bitajya biborohera kubabona amaso ku yandi.
Ubuyobozi bwa Association ADECCO ari na bo ba nyiri Radio na Televeziyo Izuba buvuga ko bugiye gushyira imbaraga nyinshi mu kuzamura imyitagaduro mu Ntara y’Iburasirazuba iki gitangazamakuru gikoreramo.
Ubusanzwe Intara y’Iburasirazuba ubona ko yasigaye inyuma ku bijyanye n’imyidagaduro aho binagoranye kubona inzu z’imyidagaduro muri iki gice.
Uretse ibitaramo byo ku rwego rw’igihugu bikunze kuhaca nka rimwe mu mwaka, ubundi biragoranye kugira ngo uzumve umuntu runaka wateguye igitaramo kandi bijya bigaragara ko abaturage bakunda imyidagaduro cyane.
Igitaramo cyabasusurutsaga ni cyabaga rimwe mu mwaka cya PGGSS kitarahagarara.
Ubuyobozi bwa ADECCO ku ikubitiro batangiriye mu Karere ka Ngoma na Kirehe bazamura imyidagaduro, ku Munsi Mpuzamahanga w’Abagore uzaba ku cyumweru tariki 8 Werurwe 2020 igitaramo kirimo abahanzi banyuranye kizabera muri Stade nshya y’Akarere ka Ngoma.
Kizatangira saa 13h00 z’amanywa hanyuma bazakomereze mu Karere ka Kirehe mu masaha y’ijoro guhera saa 19h00 (After Party) muri Kirehe Guest House.
Abahanzi bazitabira igitaramo barimo Masamba Intore, Nsengiyumva Francois (Igisupusupu), Sgt Major Robert, Eric Senderi na Orhchestre Impala.
Aba baziyongeraho bamwe mu bahanzi bakizamuka bo mu Ntara y’Iburasirazuba nka Camarade Uwizeye uzwi nka PEN KING, B-PAC Rugamba wiyita Umwami w’I Gisaka, Reponse, Aloys Lopez n’abandi.
Kwinjira muri iki gitaramo ni ibihumbi bitanu (5,000Frw) muri VVIP, 2,000Frw muri VIP, 1,000Frw ahasigaye hose na 500Frw ku banyeshuri bafite ikarita y’ishuri.
Umunyamabanga Nshingwabikorwa wa ADECCO Murayire Protais yabwiye Umuseke ko gahunda biyemeje yo kuzamura imyidagaduro mu Ntara y’Iburasirazuba itagomba guhagarara.
Ati “Nyuma yo kubona ko imyidagaduro mu Ntara ikenewe twiyemeje kujya dutegura bene ibi bitaramo nibura kimwe muri buri gihembwe kandi tukazazenguruka uturerere twose tw’Intara.”
Elia BYUKUSENGE
UMUSEKE.RW/Ngoma
",https://umuseke.rw/abahanzi-bakomeye-bazataramira-i-ngoma-na-kirehe-ku-munsi-mpuzamahanga-wumugore.html,Entertainment
"
         Adrien na Gentil Misigaro bafite impungenge zo kuzasubira USA kubera coronavirus          
      ","Abahanzi b’indirimbo zihimbaza Imana Adrien na Gentil Misigaro  bavuga ko kuba icyorezo cya coronavirus  cyarageze muri USA ari imbogamizi kuri bo kuko kuzasubirayo bizabagora. Yemeza ko iki cyorezo kiri gukoma mu nkokora ibikorwa byinshi cyane harimo ibihuriza hamwe abantu benshi.
Ati: “Ni ikibazo kibangamiye abantu ahantu henshi. Gishobora gutera ikibazo icyo ari cyo cyose gusa nk’abakozi b’Imana twizera ishobora byose izakiturinda.”
Ashima ingamba  Leta y’u Rwanda yafashe  harimo no gusuzuma abinjira n’abasohoka ko bafite ibimenyetso birimo n’umuriro mwinshi.
Kugeza ubu ntabwo kiriya cyorezo kiragera mu Rwanda.
Adrien Misigaro ari mu Rwanda  mu rwego rwo gutegura igitaramo afatanyije na Gentil Misigaro kitwa EACH ONE REACH ONE kigamije kurwanya ikoreshwa ry’ibiyobyabwenge.
Coronavirus imaze guhitana abarenga ibimbi bitatu (3000) benshi biganje mu Bushinwa.
Nicolas YUSUF                     UMUSEKE.RW
 
",https://umuseke.rw/adrien-na-gentil-misigaro-bafite-impungenge-zo-kuzasubira-usa-kubera-coronavirus.html,Entertainment
"
         Ndifuza kukwegera kurushaho- Charly& Nina mu ndirimbo nshya ‘Ibirenze ibi’          
      ","Charly na Nina bashyize hanze indirimbo yabo ya mbere muri uyu mwaka wa 2020 yitwa ‘Ibirenze ibi’ baririmbamo ubutumwa bw’umuntu ubwira umukunzi we ko yifuza kumukorera ibirenzi ibyo asanzwe amukorera akamwegera kurushaho…
Iyi ndirimbo yasohotse mu buryo bw’amajwi aherekejwe n’amagambo yanditse (Lyrics) ikubiyemo ubutumwa bw’urukundo bw’umwe mu bakundana abwira umukunzi we amagambo yuzuyuye urukundo.
Batangira bagira bati “ibyo ngukorera mbona ari bikeya ni nk’agatonyanga kamwe mu Nyanja, nzaharanira ibirenze ibi…”
Aba bakobwa banyujije ubutumwa kuri Instagram bahamagarira abakunzi babo kumva iyi ndirimbo yabo nshya bakoze kuva uyu mwaka wa 2020 watangira.
Bagize bati “Muraho bakunzi ba Charly na Nina hamwe na muzika nyarwanda muri rusange Mutwemerere tubagezeho igihangano cyacu gishya twise Ibirenze Ibi.”
Aba bakobwa bari bamaze amezi ane badashyira hanze indirimbo, baheruka gusohora iyo bise Umuti mu Ukwakira 2019.
Muri iyi ndirimbo nshya ‘ibirenze ibi’, Charly na Nina bakomeza bagira bati “Ntagipimo ntarengwa cyo kugukunda mpora nifuza gukora ibirenze nakwegera kurushaho nagukunda birenze ibi watera intambwe ngatera indi hehe no kwifuza hehe no kwigunga.”
Nicolas YUSUF
UMUSEKE.RW
",https://umuseke.rw/ndifuza-kukwegera-kurushaho-charly-nina-mu-ndirimbo-nshya-ibirenze-ibi.html,Entertainment
"
         Papa Sava arasaba Purukeriya kugaruka, undi ati “abanze akemura icyatumye anyirukana”          
      ","Niyitegeka Gratien AKA Papa Sava arasaba Rosine Bazongere cyangwa Purukeriya uherutse kwirukanwa muri Film Papa Sava kugaruka kuko n’ubundi atamwirukanye ahubwo yari yamuhagaritse, undi na we akavuga ko kugaruka bishoboka ariko ko babanza bakaganira bagakemura ikibazo n’ubundi yari yazamuye ku bijyanye n’amasezerano y’akazi.
Iyirukanwa rya Purukeriya muri Papa Sava ryari rimaze iminsi rivugwa mu bitangazamakuru bitandukanye ndetse uriya mugore we yivugiye ko Papa Sava yamwirukanye atamuteguje.
Aganira na kimwe mu binyamakuru bikorera mu Rwanda, Rosine AKA Purukeriya yagize ati “Navuyemo ntanteguza, navuyemo atambwiye, nti nakosheje iki?”
Papa Sava na we wagiye agira icyo avuga mu Itangazamakuru, yari yavuze ko yirukanye uriya mugore amuziza imyitwarire mibi muri bagenzi be.
Purukeriya we akavuga ko ntakosa yari yakoze ryo gutuma yirukanwa uretse ko yari yasabye guhabwa amasezerano y’akazi mu gukina muri iriya Film kandi ko ari byo yabonaga byatuma irushaho gutera imbere.
Yagize ati “Eraga iyo ufite amasezerano ibikorwa ukora ubikora nk’ibyawe kandi uba utuje.”
Uriya mugore wumvikanaga nk’uwarakajwe no kuba yarirukanywe, yari yanavuze ko bidakwiye ko Papa Sava ashyira umukinnyi muri Film ye uko abishaka cyangwa akamukuramo uko yishakiye.
Mu kiganiro yagiranye n’Umuseke, Papa Sava yavuze ko atirukanye uriya munyarwandakazi ahubwo ko yamuhagaritse kubera imyitwarire ye mibi irimo gutongana na bagenzi be bakinana ndetse no kutaboneka uko akenewe.
Ati “Ni nko mu muryango umuntu yakosa bakamuhana.”
Avuga ko uriya munyarwandakazi yacisha macye akagaruka. Ati “Nacishe make  yongere agaruke ikindi ni umukobwa n’umubyeyi dukina ibintu by’ikinamico iby’impinduka mu gukina yakabaye abyumva na we.”
Papa Sava avuga ko yababajwe cyane no kubona Rosine yaragiye hanze akavuga ko bamwirukanye kandi ibyo bamwandikiye bajya kumuhagarika byose yarabisomye.
Papa Sava akomeza avuga ko ubuzima ari nk’ubwato amazi yinjiramo andi agasohoka ko kuba yava muri iyi film ntanigikuba cyaba cyacitse.
Mu kiganiro yagiranye n’Umuseke, Purukeriya yavuze ko iyi filime atifuzaga kuyivamo kuko yari imaze kumwubakira izina.
Avuga ko kuyisubiramo byashoboka ariko ko byabanza bigaca mu biganiro ndetse bakabanza kumvikana ku bijyanye n’imikoranire.
Ati “Ndi umukinnyi wa film narayikundaga nyifitemo abakunzi benshi ntacyambuza gukomeza ibintu biciye mu buryo, hari ibyatumye tudakomezanya biramutse bikosowe ntacyo bitwaye.”
Nicolas YUSUF
UMUSEKE.RW
",https://umuseke.rw/papa-sava-arasaba-purukeriya-kugaruka-undi-ati-abanze-akemura-icyatumye-anyirukana.html,Entertainment
"
         Nzacurangira abantu si imbwa- DJ Miller abwira abibaza ku Gitaramo Dog Show azacurangamo          
      ","Karuranga Vilgire umaze kumenyerwa mu kazi ko kuvanga imiziki ku izina rya Dj Miller azitabira igitaramo kiswe Dog Show kizaba kirimo imbwa, yavuze ko azaba ari gucurangira abantu bazakitabira aho kuba imbwa nubwo na zo zizaba zihari.
Dj Miller azacuranga muri kiriya gitaramo Dog Show kizabera mu mujyi wa Kigali muri Kamena uyu mwaka.
Nta muhanzi uzaririmbamo ahubwo hazacurangwamo imiziki ndetse hanamurikirwemo imbwa zigaragaza ubumenyi zifite.
Abakurikirana iby’imyidagaduro mu Rwanda bakunze gukoresha imbuga nkoranyambaga, bakomeje kukigarukaho banagitangaho ibitekerezo binyuranye.
Bamwe bibaza niba Dj Miller azacurangira imbwa, abandi bati “DJ Miller mu gitaramo k’imbwa,…”
Uyu muvangamiziki uherutse gukora ubukwe, ntiyishimiye ibi bitekerezo, atanga ibisobanuro byimbitse kuri kiriya gitaramo kizaba mu mpeshyi.
Mu kiganiro yagiranye n’Umuseke yagize ati “Ni  igitaramo cy’abantu bakunda n’abatunze imbwa ni bo nzacurangira ntabwo nzacurangira imbwa.”
Abari gutegura iki gitaramo bavuga ko kizaba kiba buri mwaka, kikazajya kigamije kwerekana ubushobozi bw’imbwa mu bikorwa zisanzwe zikora nko mu buvuzi no mu mitoreze.
Ngo mu Rwanda ibi ibi bitaramo ntibimenyerewe ariko abantu bari banyotewe n’ibi birori cyane ko mu bihugu byateye imbere bisanzwe biba.
Nicolas YUSUF
UMUSEKE.RW
",https://umuseke.rw/nzacurangira-abantu-si-imbwa-dj-miller-abwira-abibaza-ku-gitaramo-dog-show-azacurangamo.html,Entertainment
"
         Byinshi kuri Papa Sava: Izina ry’impine, igitekerezo cyavuguruwe inshuro eshatu,…          
      ","Niyitegeka Gratien uzwi nka Papa Sava kubera Film y’uruhererekane akinamo yitwa gutya, yatuganirije byinshi ku gitekerezo k’iyi film ndetse n’uburyo yagiye ahura na bamwe mu bakinnyi bayikinamo barimo Ndimbati umaze kuyamamaramo.
Uyu musore wamenyakanye muri zitandukanye nka Seburikoko, avuga ko igitekerezo cya Papa Sava ubu ica kuri Youtube yakize ashaka kujya akina ibijyanye n’Umuco.
Ngo yari kujya yibanda ku nsigamigani zitandukanye zirimo igira iti “Impama itazakugeza i Kigali uyirira ku Ruyenzi”, “utazi akaraye ifumbwe araza ifu”.
Nyuma yabonye atapfa kubona ibikoresho bijyanye n’ibyo hambere, aza guhindura igitekerezo.
Ngo yifuzaga ko ibi azajya abikora nk’imivugo izajya ica kuri Youtube ndetse ahita ageragereza ku gakino kamenyekanye kitwa ‘Ubyibuha ute unyambuye’, nyuma aza kubona ko bidahagije ni ko guhita afata umwanzuro wo kujya abikinamo Film afatanyije n’abandi.
Izina ry’iyi Film ‘Papa Sava’ benshi bakeka ko ari nk’umupapa w’umwana witwa Sava, avuga ko atari cyo bisobanuye ahubwo ko ari impine y’imvugo Papa du Savoir.
Papa sava avuga ko ajya guhitamo izina papa sava hatekerejwe uburyo bwa gihanzi bugamije gushyira urujijo mu bantu byitwa kuzimiza.
Ati “Papa sava ntabwo ari Se wa Sava ahubwo Papa Sava ni Papa du savoir mu ndimi z’amahanga bivuze umuntu ushobora gushungura ibintu ariko agamije gutanga ubutumwa mu bantu .”
Ngo abantu bakomeje kuyita kwiyumvisha ko iriya nyito iba ivuga umubyeyi w’umwana witwa Sava, ahita ashyira mu ngiro ikifuzo cyabo ahita ashyiramo abakinafilimi b’ababyeyi ba Sava ndetse na Sava ubwe ariko nyuma aza gukuramo uriya mwana.
 
Ndimbati umaze kuba icyamamare bahuye bate?
Ngo bahujwe na Siperansiya bakinana muri Seburikoko, amubwira uburyo uriya mugabo akunda Film, ahita asaba Papa Sava kumushyira muri iriya film.
Icyo gihe bahise batangirana mu gakino ka ‘Ubyibuha ute unyambuye’ ngo abona abikoze neza ahita anamukinisha mu bindi bice byakurikiyeho.
Ngo abakinnyi bamutunguye kubera imikinire yabo muri iriya film ni Digidigi na Marigarita akaba umugore wa Ndimbati muri iriya film.
Nicolas YUSUF
UMUSEKE.RW
",https://umuseke.rw/byinshi-kuri-papa-sava-izina-ryimpine-igitekerezo-cyavuguruwe-inshuro-eshatu.html,Entertainment
"
         Platini mu rugendo rushya n’izina rishya ubu ni P…Ngo ibya Dream Boyz byararangiye          
      ","Nemeye Platini wahoze mu itsinda rya Dream Boyz, mu buryo bweruye yashyize yemera ko ubu iby’iri tsinda bisa nk’amateka kuko ubu yatangiye kwikorana umuziki ndetse ubu akaba yarahinfuye izina ubu asigaye yitwa P.
Byavuzwe mu minsi yashize ubwo hasohoka indirimbo buri umwe yaba Platini na TMC bakoze ku giti cyabo, ariko bombi ntibakwerura ko batakiri kumwe nk’itsinda.
Mu cyumweru gishize, TMC we yuriye rutemikire yerekeza muri Leta Zunze Ubumwe za Amerika bivugwa ko agiye gukomerezayo amasomo.
Platini na we amaze iminsi agaragara mu bitaramo byazengurutse mu bice binyuranye ari wenyine.
Ibi bitaramo byabaye mu cyumweru gishize ubwo habaga Tour du Rwanda, bisoje Platini yeruye koi bye na TMC byarangiye nk’itsinda ryo kuririmba.
Ati “Ntabwo aho imyaka igeze tubona viziyo kimwe buri wese afite intumbero ye gusa icyiza ni uko turi abavandimwe.”
Yavuze ko ibikorwa bya buri wese bizagaragara nubwo we ibye bizaguma muri muzika kuko uyu mwaka agiye kwibanda ku ndirimbo ze gusa.
Yasabye ko abamamaza ibikorwa bya Dream Boyz babihagarika bakamamaza izina rye kuko muri iyi minsi atari kwitwa Platini ahubwo asigaye yitwa P.
Avuga ko yabanje kugorwa no kujya ku rubyiniro atari kumwe na TMC ariko ko yatunguwe no kubona abafana bamwishimiye cyane.
Aba basore bamaze imyaka 11 bagize itsinda Dream Boys ryanegukanye PGGSS nk’irushanwa rikomeye ryabayeho muri muzika nyarwanda ndetse bakoze Album esheshatu bamurikiye abakunzi babo.
Nicolas YUSUF
UMUSEKE.RW
",https://umuseke.rw/platini-mu-rugendo-rushya-nizina-rishya-ubu-ni-pngo-ibya-dream-boyz-byararangiye.html,Entertainment
"
         Coronavirus yatumaga Riderman akumbura cyane u Rwanda          
      ","Gatsinzi Emery umuraperi ubirambyemo hano mu Rwanda uzwi nka Riderman avuga ko icyorezo gihangayikishije Isi muri iyi minsi cya Coronavirus yagitekerezagaho bikamutera gukumbura mu rugo.
Riderman ku wa gatanu nibwo yagarutse i Kigali avuye gukorere igitaramo ku mugabene w’Uburayi mu gihugu cy’Ububiligi aho yari yajyanye n’umuhanzikazi Marina ndetse na Social Mura kuva tariki 20 Gashyantare 2020.
Riderman ubwo aganira n’Umuseke yadutangarije ko icyorezo cya Coronavirus kimaze guhitana abataribake cyane mu gihugu cy’Ubushinwa  ari na ho cyaturutse ko cyamuteraga ubwoba.
Avuga ko mu Bufaransa ahaturanye n’Ububiligi bari baherereyomo naho habonetse abantu bamaze kwandura kiriya cyoroze n’ubwo aho yari ari cyari kitarahagera.
Ati “Nayitekerezagaho kuko nko mu Bufaransa hegereye Ububiligi kandi hari abantu bari bayivuzweho ntiwabura kubitekereza usibye ko utahagarika ubuzima burundu.”
Avuga ko iki cyorezo kugeza ubu kimaze kwibasira ibihugu bitandukanye byo muri Aziya  no ku mugabane  w’Uburayi ndetse hari ahabonetse umurwayi muri Africa nko muri Nigeria na Misiri, ngo byatumaga akumbura mu Rwanda.
Ati “Nageze aho nkumbura mu rugo, nkumbura abavandimwe n’inshuti nubwo tutamazeyo igihe kirekire.”
Ngo yagerageje gukurikiza amabwirizwa bahabwaga kugira ngo abashe kwirinda icyorezo kimaze gutwara ubuzima bw’abasaga 2700 ku Isi.
Avuga ko ikindi cyamugoye ubwo yari i Burayi ari imbeho nyinshi kuko muri iki gihe bari ubukonje.
Riderman abaye umwe mu baririmbyi bake bo mu Rwanda mu njyana ya HipHop bakoreye ibitaramo ku mugabane w’Uburayi nyuma ya Jay Polly.
Riderman Avuga ko imishinga yo gukomeza  gukorera ibitaramo hanze y’u Rwanda igikomeje nubwo hakiri kare ngo abe yagira icyo abitangazaho.
NICOLAS YUSUF
UMUSEKE.RW
",https://umuseke.rw/coronavirus-yatumaga-riderman-akumbura-cyane-u-rwanda.html,Entertainment
"
          Phionah yatunguwe no kubona Miss Rwanda 2020 abaye Nishimwe Naomie           
      ","Umwiza Phionah Wabaye igisonga cya mbere cya Nyampinga w’u Rwanda 2020 yavuze ko atigeze abona ko  Nishimwe Naomie azegukana ikamba rya nyampinga.
Mu gihe aba bakobwa bari mu mwiherero i Nyamata havugwaga byinshi hagati yabo ku muntu babona ushobora kuzaba Nyampinga w’u Rwanda 2020.
Iki gihe buri muntu yacishaga amaso mu bo bari kurushanwa akabona abamuteye ubwoba bashobora kuzamubuza kwegukana ikamba.
Umwiza Phiona avuga ko hari abakobwa benshi bagaragazaga ko ari bo bakwiye kuba Nyampinga kurenza uko yari gukeka ko Naomie yakwambara ikamba.
Ati “Numvaga ko azaba umukobwa ukunzwe cyane, cyangwa Miss ubereye kwifotoza neza nta bindi, kuko muri boot camp ntibyari byoroshye.”
Nyampinga w’u  Rwanda Nishimwe Naomie na we yunga mu ry’igisonga ke ko abakobwa babanaga mu mwiherero bakundaga kumuca intege ko atazaza no mu bisonga cyane cyane uyu witwa Phionah.
Phionah yari yamaze gutanga ikamba rya Miss Rwanda ku bandi bakobwa babanaga mu mwiherero barimo Akaliza Hope n’Umutoni Denise utarigeze akomeza mu 10 batoranyijwemo Nyampinga.
Phionah we, kuba igisonga cya mbere avuga ko nta cyo bimutwaye ndetse ko ashimira Imana kuba ataratahiye aho  cyane ko nta kizere yari afite cyo gutsinda.
Umwiza Phionah yabaye igisonga cya mbere cya Nyampinga w’u Rwanda ahembwa miliyoni 1.2Frw no kujya kuba muri hotel imwe i Nyamata igihe cy’amezi atandatu.
Ngo ababyeyi be bamubwiye amagambo menshi amaze gutsindira kuba igisonga cya mbere cya Nyampinga,  yamwubatse.
Ati “Ikintu kimwe banyibukije ni ugohora nkunda Imana ngo nubwo mbonye ibyo byose.”
Uyu mukobwa avuga ko azakora neza umushinga wo kurwanya ihohotera rishingiye ku gitsina rikorerwa abangavu.
Nicolas YUSUF 
UMUSEKE.RW
",https://umuseke.rw/phionah-yatunguwe-no-kubona-miss-rwanda-2020-abaye-nishimwe-naomie.html,Entertainment
"
         Utegura  Kigali Jazzy Junction  yagaragaje uruhare rwayo mu iterambere ry’imyidagaduro mu Rwanda          
      ","Remmy Rubega utegura  Kigali Jazz Junction iki kikaba ari igitaramo ngarukakwezi  gitumirwamo umuhanzi wo hanze agafatanya  nabo mu Rwanda avuga ko ifite uruhare runini rwaho imyidagaduro igeze k’umunsi wanone.
Muri Gashyantare, 2020  iki gitaramo cyatumiwemo JoeBoy wo muri Nijeria.
Uyu muhanzi ubu ari i Kigali akazafatanya na  Davis D Shine Boy na Niyo Bosco.
Rubega avuga ko iki gitaramo cyatangiye gahoro gahoro kigenda gitera imbere ndetse kugeza ubu ngo gikorwa na nijoro.
Avuga ko kuba  abahanzi bo hanze bitabira kiriya gitaramo bakaririmbana n’Abanyarwanda bibafasha kumenyana bikabaviramo gukorana indirimbo.
Ati:”…Jules Sentore yakoranye n’umuhanzi kazi wo muri Uganda,  Bruce melodie  akorana n’umunyanigeria, n’abandi gutyo, gutyo…”
Avuga ko Seka Live igitaramo cy’urwenya ngaruka kwezi nacyo gifite aho gihuriye na Kigali Jazz Jucnction  ubu ngubu kimaze kumenyw ano gukundwa na benshi .
Avuga ko iki gitaramo umuhanzi  wacyitabiriye kimwongerera kwigirira icyizere bikamufasha nawe gutegurira igitaramo ku giti cye.
Urugero ngo ni Yverry uherutse gutegura igitaramo cyo kumurika Album nawe watumiwe muri Jazz Junction umwaka ushize.
Ngo baracyafite byinshi byo  gukora mu gihe kiri imbere mu rwego rwo guteza imbere umuziki n’imyidagaduro mu Rwanda.
Nicolas YUSUF 
UMUSEKE.RW
",https://umuseke.rw/utegura-kigali-jazzy-junction-yagaragaje-uruhare-rwayo-mu-iterambere-ryimyidagaduro-mu-rwanda.html,Entertainment
"
         Yvanny Mpano avuga ko Yverry yamwigishije kwihangana bikamufasha          
      ","Mutangana Yves uzwi ku izina ry’ubuhanzi rya Yvanny Mpano, ni umwe mu baririmbyi b’indirimbo zituje zibanda ku rukundo, avuga ko iyo ataza kugira Rugamba Yverry mu buzima bwe bwa buri munsi aba yaravuye mu muzika rugikubita.
Uyu muririmbyi wiganye na Yverry kuva mu mashuri abanza no ku ishuri rya muzika ryo ku Nyundo, avuga ko impano iruta amafaranga ariko kwihangana bikaruta impano.
Yvanny ngo yari afite urukundo rwa muzika ariko kwihangana ndetse no gutegereza muri we byari bike, ariko Yverry yamukomeje umutima bituma adahagarika umuziki.
Ati “Hari igihe cyageze nkiva ku Nyundo numva bitazavamo neza, ndamubwira nti ‘njye ndumva ngiye kuba nigiriye hanze, arambwira ati ‘uburetse gatoya’. Kwihangana ni kimwe mu bintu nigiye kuri Yverry.”
Uyu muhanzi  kuba adasohora indirimbo nyinshi ngo ni uko indirimbo nziza ihenda bikaba bimutera kwitondera gushyira hanze indirimbo uko abonye kuko aba atifuza gusohora igihangano kiri hasi y’icyakibanjirije.
Avuga ko yinjiye mu muziki ababyeyi batabyumva neza gusa ashima Imana kuba umuziki we utanga ikizere ndetse n’abangaga ko awujyamo basigaye bamushyigikira .
yvvanny impano ari gutunganya Album ya mbere izaba igizwe n’indirimbo 11, amaze kuyikoraho indirimbo eshanu zirimo ‘Ndabigukundira’ yakunzwe na benshi, hari ‘Venti Venti’ ndetse n’iyitwa ‘Amateka’ ari gutunganyiriza amashusho.
Yvanny na Yverry ni bamwe mu banyeshuru barangije bwa mbere mu ishuri rya muzika ryo ku Nyundo bakaba bakora n’indirombo ziri mu bwoko bwa RnB.
Nicolas YUSUF
UMUSEKE.RW
",https://umuseke.rw/yvanny-mpano-avuga-ko-yverry-yamwigishije-kwihangana-bikamufasha.html,Entertainment
"
         Abahanzi ba Gospel n’abakoresheje ibiyobyabwenge bishyize hamwe ngo babirwanye          
      ","Adrien Misigaro uririmba indirimbo zo guhimbaza Imana akaba asanzwe aba muri Leta Zunze Ubumwe za America yateguye ubukangurambaga azahurizamo abandi bahanzi bakomeye muri gospel ndetse n’abandi barimo abakoresheje ibiyobyabwenge kugira ngo babirwanye mu bana b’u Rwanda.
Muri ubu bukangurambaga bwiswe ‘Each one reach one’, Adrien Misigaro n’umuvandimwe we Gentil Misigaro, ndetse na Islael Mbonyi bazatangirira ibi bikorwa mu gitaramo kizaba tariki ya 08 Werurwe.
Adrien Misigaro yabwiye Umuseke ko ikibazo cy’ibiyobyabwenge giteye inkeke muri iyi minsi kandi kikaba kiganje mu rubyiruko rutezweho u Rwanda rw’ejo.
Uyu muhanzi uheruka no gusura ikigo k’Iwawa kigorora abiganjemo abakoresheje ibiyobyabwenge, avuga ko yavuyeyo atekereza icyo yakora kugira ngo urubyiruko rudakomeza kwijandika muri izi ngeso mbi.
Ati “Twahisemo gukora ubukanguramba bwamagana ibiyobyabwenge.”
Muri ubu bukangurambaga, hazaba n’ibindi bizabera mu bice bitandukanye by’igihugu.
Abahanzi bazakora ubu bukangurambaga bazibanda mu bigo by’amashuri kuko ari ho hari urubyiruko rwinshi ruba rushobora kugwa mu mutego wo gukoresha ibiyobyabwenge.
Adrien Misigaro kandi azifashisha abahanzi baririmba indirimbo zisanzwe barimo Gisa Cyinganzo wigeze gufungirwa kunywa ibiyobyabwenge na Fire Man uherutse kuva kugororerwa Iwawa.
Iki gikorwa cyatangiye umwaka ushize, Adrien Misigaro avuga ko kimaze kugira impinduka mu rubyiruko kuko mu mushinga we harimo urubyiruko rwahoze rukoresha ibiyobyabwenge ubu rukomeje kwiteza imbere kandi rukanamufasha muri ubu bukangurambaga.
Nicolas YUSUF
UMUSEKE.RW
",https://umuseke.rw/abahanzi-ba-gospel-nabakoresheje-ibiyobyabwenge-bishyize-hamwe-ngo-babirwanye.html,Entertainment
